timestamp,activity,acc_x,acc_y,acc_z
1775716764738,Sitting,-5.5000,-2.1000,7.8000
1775716764754,Sitting,-5.7000,-2.1000,7.8000
1775716764771,Sitting,-5.7000,-2.1000,8.0000
1775716764787,Sitting,-5.4000,-2.2000,8.0000
1775716764804,Sitting,-5.8000,-2.0000,8.1000
1775716764821,Sitting,-5.6000,-2.2000,7.4000
1775716764838,Sitting,-6.1000,-1.9000,8.0000
1775716764854,Sitting,-5.3000,-2.4000,7.5000
1775716764871,Sitting,-5.7000,-2.0000,8.1000
1775716764888,Sitting,-5.5000,-2.3000,7.5000
1775716764904,Sitting,-5.0000,-2.4000,8.0000
1775716764921,Sitting,-5.5000,-2.2000,7.7000
1775716764938,Sitting,-5.5000,-2.2000,7.9000
1775716764954,Sitting,-5.6000,-2.1000,7.8000
1775716764971,Sitting,-5.5000,-1.9000,7.9000
1775716764988,Sitting,-5.5000,-1.7000,7.7000
1775716765004,Sitting,-5.5000,-1.8000,7.6000
1775716765021,Sitting,-5.7000,-2.1000,7.8000
1775716765038,Sitting,-5.6000,-2.2000,7.8000
1775716765055,Sitting,-5.4000,-2.3000,7.9000
1775716765071,Sitting,-5.4000,-2.3000,7.9000
1775716765089,Sitting,-5.3000,-2.3000,8.0000
1775716765106,Sitting,-5.3000,-2.3000,7.8000
1775716765121,Sitting,-5.4000,-2.2000,7.8000
1775716765141,Sitting,-5.6000,-2.0000,7.8000
1775716765155,Sitting,-5.6000,-2.0000,7.8000
1775716765171,Sitting,-5.7000,-2.0000,7.7000
1775716765188,Sitting,-5.6000,-2.1000,7.8000
1775716765205,Sitting,-5.7000,-2.1000,7.8000
1775716765221,Sitting,-5.6000,-2.1000,7.8000
1775716765237,Sitting,-5.9000,-2.2000,7.5000
1775716765257,Sitting,-5.5000,-2.2000,8.0000
1775716765271,Sitting,-5.6000,-2.2000,7.8000
1775716765287,Sitting,-5.7000,-2.1000,7.7000
1775716765304,Sitting,-5.7000,-2.3000,7.6000
1775716765321,Sitting,-6.5000,-2.1000,7.9000
1775716765337,Sitting,-5.4000,-1.9000,7.6000
1775716765355,Sitting,-5.5000,-2.0000,7.5000
1775716765372,Sitting,-5.6000,-2.1000,7.6000
1775716765389,Sitting,-5.6000,-2.2000,7.6000
1775716765404,Sitting,-5.6000,-2.1000,8.0000
1775716765421,Sitting,-5.5000,-2.0000,7.8000
1775716765437,Sitting,-6.0000,-2.1000,7.7000
1775716765454,Sitting,-6.1000,-2.2000,7.5000
1775716765471,Sitting,-5.4000,-2.5000,7.9000
1775716765488,Sitting,-5.8000,-2.0000,7.4000
