timestamp,activity,acc_x,acc_y,acc_z
1775717950805,Standing,1.7000,-9.7000,0.8000
1775717950813,Standing,1.7000,-9.6000,0.9000
1775717950830,Standing,1.8000,-9.7000,1.1000
1775717950847,Standing,1.7000,-9.6000,1.2000
1775717950863,Standing,1.6000,-9.5000,1.2000
1775717950879,Standing,1.4000,-9.3000,0.9000
1775717950896,Standing,1.5000,-9.5000,0.9000
1775717950913,Standing,1.7000,-9.6000,1.1000
1775717950930,Standing,1.9000,-9.8000,1.2000
1775717950948,Standing,1.8000,-9.7000,1.2000
1775717950963,Standing,1.8000,-9.6000,1.1000
1775717950979,Standing,1.7000,-9.5000,0.8000
1775717950996,Standing,1.6000,-9.5000,0.8000
1775717951014,Standing,1.8000,-9.7000,1.1000
1775717951031,Standing,1.7000,-9.7000,1.3000
1775717951047,Standing,1.6000,-9.6000,1.2000
1775717951063,Standing,1.5000,-9.5000,1.1000
1775717951080,Standing,1.5000,-9.6000,1.1000
1775717951096,Standing,1.5000,-9.6000,1.0000
1775717951113,Standing,1.5000,-9.7000,1.2000
1775717951130,Standing,1.5000,-9.6000,1.2000
1775717951146,Standing,1.6000,-9.6000,1.2000
1775717951163,Standing,1.6000,-9.6000,1.1000
1775717951182,Standing,1.7000,-9.8000,1.0000
1775717951197,Standing,1.6000,-9.7000,1.0000
1775717951213,Standing,1.6000,-9.5000,1.2000
1775717951230,Standing,1.6000,-9.6000,1.1000
1775717951246,Standing,1.5000,-9.5000,1.0000
1775717951264,Standing,1.5000,-9.4000,1.0000
1775717951280,Standing,1.6000,-9.5000,1.0000
1775717951301,Standing,1.7000,-9.7000,1.2000
1775717951313,Standing,1.7000,-9.7000,1.2000
1775717951330,Standing,1.7000,-9.6000,1.2000
1775717951346,Standing,1.6000,-9.5000,1.1000
1775717951363,Standing,1.6000,-9.5000,1.0000
1775717951380,Standing,1.7000,-9.6000,1.0000
1775717951398,Standing,1.7000,-9.6000,1.1000
1775717951413,Standing,1.8000,-9.6000,1.2000
1775717951430,Standing,1.7000,-9.7000,1.1000
1775717951446,Standing,1.7000,-9.9000,1.2000
